compound_stem,SMILES,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13
K21859911,CC(C)N1CCO[C@H]2CN(C[C@H]12)C(=O)N(C)C,0,0,0,0,0,0,1,0,0,0,1,0,0
K21859925,COc1ccc(cc1)-c1ccc2N[C@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)c1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21860354,COCCN1CCO[C@@H]2CN(C[C@@H]2C1)C(=O)CC1Cc2ccccc2C1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21860809,Cc1ccccc1\N=C(\NS(=O)(=O)c1ccccc1)c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21871618,COc1ccccc1CN1[C@H](CO)[C@H]2[C@@H]1CN(C(=O)C1CCCC1)c1ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0
K21876077,O=C(Nc1ccccc1C(=O)N1CCOCC1)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21879466,COCCn1c(cc2n(C)c3ccccc3c12)C(=O)NCCCN1CCOCC1,1,1,1,1,1,1,1,1,1,1,1,1,1
K21881254,O=C(N1CCC2(CC1)COCCN2CC1CC1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21881272,CCn1cnc2cc(ccc12)[N+]([O-])=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K21882627,Cc1nc2nnc3ccc(cc3c2n1Cc1ccccc1)C(=O)Cc1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21884256,O=C(NCCc1ccncc1)Nc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21884483,CN(C1CCN(CC1)c1nc2ccccc2n1Cc1ccc(F)cc1)c1nccc(=O)[nH]1,0,0,0,0,0,1,0,0,0,0,0,0,0
K21886351,Cc1ccc2n(ncc2c1)C(=O)CCC(=O)NC1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21886854,OC[C@H]1[C@H]([C@@H]2CN(CC(=O)N12)C(=O)Nc1cccc(F)c1)c1ccc(cc1)C#CCC1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21888644,CCN1CCN(CC1)\C=N\c1nc(C)cs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21889947,CN(C)CC(=O)N1[C@@H](CO)[C@H]([C@@H]1C#N)c1ccc(cc1)C#CC1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21891776,Cn1ncc2c(Nc3cccc4ccccc34)ncnc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K21894453,Cc1ccccc1-c1ccccc1[C@H]1[C@@H](CO)N([C@H]1C#N)C(=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21896965,Cc1ccc(CSc2cnc(C)nc2C)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21899392,COC(=O)c1ccc(COC(=O)c2ccc(cc2)-n2cnnn2)o1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21902060,COc1ccccc1-c1ccc2N[C@@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)C1CCC1,1,1,1,1,1,1,1,1,1,1,1,1,1
K21902230,CN1[C@@H]2CC[C@@H](CC(=O)NCc3ccccc3F)O[C@H]2COc2ccc(NC(=O)C3CCC3)cc2C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K21902397,OC[C@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2S(=O)(=O)c1cccc(F)c1)-c1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21907389,CCCN1CCN(CC1)C(=O)CCCn1c(C)c2cnn(-c3ccccc3)c(=O)c2c1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K21908715,CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)c1cc2ccccc2cc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
K21911786,Cc1ccc(cc1)S(=O)(=O)C1(CC1)S(=O)(=O)c1ccc(C)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21912896,OC[C@H]1O[C@H](CC(=O)NCc2ccccn2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)C3CCOCC3)cc21,0,0,0,0,0,0,0,0,0,0,0,0,0
K21916503,CCN1C[C@H]2CN(CCC[C@@]2(C1)C(O)=O)C(=O)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21921197,CCC(=O)N1[C@@H]2Cn3c(cccc3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21926458,Cc1noc(C)c1C1(O)CCCCCCCCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21926789,OC[C@@H]1O[C@H](CC(=O)NCc2ccc3OCOc3c2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)C3CCC3)cc21,0,0,0,0,0,0,0,0,0,0,0,0,0
K21928770,C(CCN1CCCC1)COc1cccc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K21931256,COCCN1C(=O)CCC11CCN(CC1)C(=O)COC,0,0,0,0,0,0,0,0,0,0,0,0,0
K21934449,CC(C)(C)C1CCC2(CC1)NC(CO)(CO)CO2,0,0,0,0,0,0,0,0,0,0,0,0,0
K21934734,Nc1c2CCCCCc2nc2sc3CCCCCc3c12,0,0,0,0,0,0,0,0,0,0,0,0,0
K21935128,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3)ccc2OC[C@@H](C)N(C)C[C@H]1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K21937486,CC(C)(C)NC(=O)CCc1ncc(cc1Cl)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0
K21937794,Cc1cc(C)n(n1)-c1nnc2SCC(=Nn12)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21944941,O=C(Cc1sc(nc1-c1ccccc1)-c1ccccc1)Nc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21947601,Cc1cc(NC(=O)COC(=O)COc2ccc(cc2)C(=O)c2ccccc2)no1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21948397,COCC(=O)N1CCCCN2[C@@H](CO)[C@@H]([C@H]2C1)c1ccc(cc1)C#Cc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21949841,CNc1nnc(CSc2nc(C)cc(C)n2)s1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21951219,CCCS(=O)(=O)N1CCC2(CN(Cc3ccccc3)C2=O)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21952727,CC(=O)N1CCN(CC1)C(=O)c1ccc(Cl)c(NC(=O)c2cccs2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21953167,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@@H]1[C@@H](CO)N2CCCCN(Cc3ccncc3)C[C@H]12,0,0,0,0,0,0,0,0,0,0,0,0,0
K21957351,O[C@@H]1CCN(Cc2nccs2)[C@@H]1Cc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21957638,CCCC#Cc1ccc2c(O[C@H](CN(C)C(=O)c3cccnc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21963197,Cc1ccc(NC(=O)c2c(O)c3ccccc3n(C)c2=O)nc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21963306,CS(=O)(=O)N1CCc2c(COCCN3CCCC3)cncc2C1,0,0,0,0,0,0,0,0,0,0,1,0,0
K21964625,COc1ccc(NC(C)=O)cc1S(=O)(=O)N1CCc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K21967108,CN(C)C(=O)c1ccc(cc1)-c1ccccc1[C@@H]1[C@@H](CO)N([C@H]1C#N)C(=O)C1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21968234,CN(C)C(=O)n1c(cc2n(CC3CC3)c3ccccc3c12)C(=O)NCC(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0
K21968382,Cc1ccc(cc1)-c1nc(sc1CC(O)=O)-c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21969570,CC(=O)Nc1nc(COc2ccccc2)cs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21974867,CCOc1cccc(c1)C(=O)N1C[C@@H]2COC[C@]2(COCC2CC2)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21976199,CN1CCC(CC1)n1ncc(C)c1N,0,0,0,0,0,0,0,0,0,0,0,0,0
K21976741,CN(Cc1cc(C)no1)Cc1cn(C)nc1-c1ccc(Oc2ccccc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21977398,CC(C)CC(=O)NCCc1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21984499,N#Cc1ccc2c(c1)nc1ccccn21,0,0,0,0,0,0,0,0,0,0,0,0,0
K21989904,COc1ccc(cc1)-c1cn2c(C)c(sc2n1)C(=O)N1CCc2ccccc2C1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21990883,O=C(C1CCN(CC1)S(=O)(=O)c1ccccc1)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21993113,COC(=O)CCC(=O)Nc1sc(C)c(C)c1C(N)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K21998688,CCN(CC)S(=O)(=O)c1ccc(OCCNS(C)(=O)=O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22002179,CN(C)C(=O)CO[C@H]1CN(Cc2ccc3OCOc3c2)[C@H]2COC[C@@H]12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22003585,COc1ccc2c3c([C@@H](CO)NC[C@]33CCN(CC3)C(=O)Nc3ccccc3F)n(C)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22011899,OC[C@@H]1O[C@H](CCn2cc(nn2)C2CCCCC2)CC[C@H]1NC(=O)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22016213,Cn1c(CN2CCN(CC#N)CC2)c(C#N)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22017888,Oc1cc(=O)n(Cc2ccccc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22024521,Cc1c(C#N)c2ncn(Cc3ccccn3)c(=O)c2n1-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22024806,O=C(CN1C(=O)c2cccc3cccc(C1=O)c23)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22026910,CCCNC(=O)N1[C@H](CO)[C@@H]([C@@H]1C#N)c1ccccc1-c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22030307,CC1(C)Cc2cccc(C(=O)NC3CCN(Cc4ccccc4)CC3)c2O1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22030763,CCN(CC)CCNS(=O)(=O)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22034397,CC(C)(C)NC(=O)NC(=O)COc1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22035677,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)C3CC3)cc2)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22036110,CS(=O)(=O)N1[C@@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)NCC1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22036297,OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)c1cccc(F)c1)c1ccc(cc1)C#CC1CCCCC1,1,0,1,1,1,1,1,1,1,1,1,1,1
K22036707,OC(=O)CCCNC(=O)c1cncc(Br)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22038714,CCCCC(=O)OCC(=O)Nc1ccc(SC(F)F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22038984,COc1ccc(CCNC(=O)Cn2nc(C)n3nc(cc3c2=O)-c2ccccc2)cc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
K22043047,CCC(=O)N1[C@H](CO)[C@H](c2ccccc2)C11CN(C1)C(=O)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22043666,C\C=C\c1ccc(cc1)[C@@H]1[C@H](CO)N(C(C)=O)C11CN(C1)C(=O)NC1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22044335,COc1ccc2c(CC(=O)OCC(=O)N3CCc4ccccc34)coc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22044754,O=C([C@H]1C[C@H]2CN(C[C@H]1O2)c1ncccn1)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22050898,CO[C@H]1CCN(C[C@@H]1Cc1cccc(C)c1)c1nnc(C)s1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22051996,Cn1nc(CN2CCCC2)c2CCN(Cc12)C(=O)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22052171,O[C@H]1COC[C@@H]2O[C@H](CC(=O)N3CCC(Cc4ccccc4)CC3)CC[C@H]2N(C1)S(=O)(=O)c1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K22053218,O=C(Cn1nnc2ccccc12)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22057384,Fc1ccc(CNC(=O)C2(CC2)S(=O)(=O)c2ccc(Cl)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22063092,OC[C@H]1[C@@H]2[C@@H](CN(C(=O)CC(F)(F)F)c3ccccc23)N1C(=O)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22063616,O=C(Nc1ccc2c(c1)oc1ccccc21)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22063747,O=C(Nc1nc(cs1)-c1ccc2OCCOc2c1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22065094,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccn2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22068895,O=C(Nc1cccc(c1)S(=O)(=O)N1CCCC1)c1ccc2ccccc2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22070250,OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@H]2N(CCC(F)(F)F)[C@H]1C(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22070833,CC(=O)N1CCN(CC1)C12CC3CC(CC(C3)C1)C2,0,0,0,0,0,0,0,0,0,0,0,0,0
K22077865,Cc1cccc(CN2C[C@H]([C@@H]3OCC[C@@H]23)C(=O)N2CCCCO2)n1,0,0,0,0,0,0,0,0,0,0,1,0,0
K22080186,CC(C)CN(CC(C)C)S(=O)(=O)c1nc2nc(C)cc(C)n2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22085729,O=C(NCCNC1=NS(=O)(=O)c2ccccc12)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22087480,COCC(=O)n1cc(C(=O)OC)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22087732,OC[C@@H]1[C@H](c2ccccc2)C2(CN(C2)C(=O)C2CCCC2)N1Cc1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K22088104,CN1CCN(Cc2cn3cccnc3n2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22091413,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CN(C1)C(=O)NC(C)C)C(=O)c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22091432,COc1ccc2c3c([C@H](CO)N(Cc4nccs4)C[C@]33CCN(CC3)C(=O)CC3CC3)n(C)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22097502,O=C(Cn1ncn2cccc2c1=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22103331,O=C(N1CCCCC1)c1ccc2c(c1)[nH]c(=O)n(-c1ccccc1)c2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K22104071,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@@H]1[C@H](CO)N([C@@H]1C#N)C(=O)Nc1ccccc1F,0,0,0,0,0,0,0,0,0,0,1,0,0
K22106607,Cc1cc(cnc1N)-c1ccc(s1)C(O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K22110403,O=C(NCc1cccs1)c1cccc(c1)S(=O)(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22111792,COc1ccc(CN2CC3(C2)CCN(C3)S(=O)(=O)c2ccccc2)cc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K22127577,CC1(COc2ccc3n(cnc3c2)-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,0,1,0,1,0,1,1,1,1,1,1,0,1
K22127625,CCC(=O)N(C)C[C@@H]1[C@H]([C@H](CO)N1C(C)=O)c1ccc(cc1)-c1ccccc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
K22131646,Oc1nc2ccccc2c(O)c1CC(=O)NCc1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22133069,CN1CCN(CC2CC2)C2(CCN(CC2)C(=O)c2ccc3OCOc3c2)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K22133196,COc1ccc(cc1OC)-c1noc(COc2ccc3ccccc3c2Br)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22134346,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22142285,Cc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22144027,CSc1ncc(Cl)c(n1)C(=O)NCc1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22145792,COc1ccc(NC(=O)N2C[C@@H]3[C@@H]([C@@H](CO)N3C(=O)C2)c2ccc(Br)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22148752,CN(C)C(=O)c1ccc(cc1)-c1ccc2N[C@@H](CO)[C@@H]3CCN(Cc4ccc5OCOc5c4)[C@@H]3c2c1,0,0,0,0,0,0,0,0,0,0,0,0,1
K22151077,COc1ccccc1OCC(=O)Nc1cc2oc3ccccc3c2cc1OC,0,0,0,0,0,0,0,0,0,0,0,0,0
K22152348,CC(C)N(C)Cc1ncn2CCCN(Cc12)C(=O)NCc1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22152583,OC(=O)c1ccc(NC(=O)c2cccc(NC(=O)Cc3cccs3)c2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22153566,COCC(=O)N1C[C@]2(CCN(CC2)C(=O)NC(C)C)c2c([C@@H]1CO)n(C)c1cc(OC)ccc21,0,0,0,0,0,0,0,1,0,0,0,0,0
K22162951,OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)C1CCOCC1)c1ccc(cc1)-c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22164633,CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@@H]2N1Cc1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22164922,Cc1csc2nc(CCNS(=O)(=O)c3cccs3)cn12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22166546,OC[C@H]1Nc2ccc(Br)cc2[C@H]2[C@@H]1CCN2C(=O)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22169496,Cc1nc2cc(nn2c(C)c1CCC(=O)N1CCN(CC1)c1ccccn1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22170836,Cc1ncnc(O)c1Br,0,0,0,0,0,0,0,0,0,0,0,0,0
K22172091,C[C@H](NC(N)=O)C(=O)Nc1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22182117,Cc1cc(C)n(CCCNC(=O)c2ccc(cc2)S(=O)(=O)NCc2ccco2)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22182118,COC(=O)c1ccccc1Oc1ccc(NC(=O)c2ccco2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22185032,Fc1ccc(NC(=O)CN2CCN(CC2)C(=O)N2CCCCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22191278,CCC(=O)NC(=N)Nc1nc(C)c2cc(C)c(C)cc2n1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22194502,COCCNC(=O)Cn1c2ccccc2n(C)c1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K22198235,Fc1ccc(CCNC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22200353,O=C(c1ccccc1)n1nc(nc1NCc1ccco1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,1,0,0
K22202191,CC(=O)c1ccc(cc1)N1CCN(CC1)C(=O)CCCn1c2ccccc2oc1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K22205051,COc1cccc(NC(=O)c2nc(-c3cn(Cc4ccccc4)cn3)n3ccccc23)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22206845,CC(C)C(NC(=O)CN1C(=O)c2ccccc2S1(=O)=O)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K22208345,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc2OCCCOc2c1,1,1,1,1,1,1,1,1,1,1,1,1,1
K22209455,c1cc(on1)-c1nc(no1)-c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22210766,COC(=O)Nc1snnc1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K22210854,COc1ccccc1OCCCCNC(C)(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K22213005,Cc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)C(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22215819,Cc1nc2cc(Cl)c(Cl)cc2n1CCCO,0,0,0,0,0,0,0,0,0,0,0,0,0
K22216513,O=C(Nc1nc(COc2ccccc2)cs1)C12CC3CC(CC(C3)C1)C2,0,0,0,0,0,0,0,1,0,0,0,0,1
K22221338,c1coc(c1)-c1nn2c(nnc2s1)-c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22229229,OC[C@@H]1[C@@H]([C@@H](C#N)N1C(=O)CN1CCOCC1)c1ccccc1C1=CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22232024,O=C(N1CCn2c1nc1ccccc21)c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22232381,COc1ccc(cc1OC)-c1ccc(SCc2ccccn2)nn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22233268,CC(=O)N1[C@H](CO)[C@@H](c2ccccc2)C11CN(C1)C(=O)c1cnccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22233973,CCCNC(=O)N1[C@@H](CO)[C@H]([C@H]1CN(C)C(C)=O)c1ccc(cc1)C1=CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22234928,CCOC(=O)N1CCN(CC1)c1nc2ccc(cc2n2cnnc12)C(=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22235863,COc1cc(ccc1OCc1c(C)noc1C)C(=O)N1CCc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22238174,COc1ccc2c(c([nH]c2c1)N1CCCC1)[N+]([O-])=O,0,0,0,0,0,0,0,0,0,0,0,0,0
K22239100,CC(=O)N1[C@H](CN2CCCC2)C[C@H]2CN(CC[C@@H]12)C(=O)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22244182,COc1ccccc1-c1ccc2N(C)[C@@H](CO)[C@H]3CCN(C(=O)CN4CCOCC4)[C@H]3c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22251555,[O-][N+](=O)c1ccc(OCCCn2cncn2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22253164,Fc1ccccc1CC(=O)N1CCN(CC(=O)N2CCCC2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22253400,Fc1ccc(CN2CCCN(CC(=O)NC3CCCC3)C2=O)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22253714,Cc1ccsc1\C=N\NC(=O)c1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22258876,COc1cccc(CN2[C@H](CO)[C@@H]3[C@H]2CN(C(=O)CC(F)(F)F)c2ccccc32)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22258904,CSc1nc(C)c(C(=O)Nc2ccccc2)c(-c2ccco2)c1C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
K22260216,CCc1c(C)sc(NC(=O)Cc2ccccc2C)c1C(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22261576,Cc1nc(NC(=O)c2ccccc2)sc1Cc1ccc2OCOc2c1,1,1,1,1,1,1,1,1,1,1,1,1,1
K22262492,COc1ccc(cc1)-c1ncnc2c1c(C(=O)NCC(F)(F)F)c1ccccn21,0,0,0,0,0,0,0,0,0,0,0,0,0
K22265882,COc1cccc(c1)S(=O)(=O)N1CCCCN2[C@H](CO)[C@@H]([C@@H]2C1)c1ccc(cc1)C#CCC(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
K22266527,CCn1ccc(n1)C(=O)Nc1ccc2CCCc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22269403,Cc1onc(c1C(=O)Nc1ccc(cc1)S(=O)(=O)N1CCCCC1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22269723,CCCNC(=O)N(C)C[C@@H]1Oc2cc(Br)ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO,0,0,0,0,0,0,0,0,0,0,0,0,0
K22270893,Cc1ccccc1-c1ccc(cc1)[C@@H]1[C@@H](CO)N2CCCCN(CC3CC3)C[C@H]12,1,0,1,1,1,1,1,1,1,1,1,1,1
K22274655,COc1ccc(cc1)-c1ccccc1[C@@H]1[C@H](CO)N([C@@H]1C#N)C(=O)C1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22282523,CN(C)CC#Cc1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(C[C@@H]12)S(=O)(=O)c1ccccc1C,0,0,0,0,0,0,0,0,0,0,0,0,0
K22283876,Cn1c(CC(=O)Nc2ccccc2)nnc1SCCOc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22284027,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(CCC(F)(F)F)C[C@@H]12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22289550,Cc1cc(C)n2nc(nc2n1)S(=O)(=O)NC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
K22290604,CN(C)C(=O)c1ccc(cc1)-c1nnc(NCc2ccccc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
K22294087,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CN(C1)C(=O)CC1CC1)C(=O)CC1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
